score,label
78.11304473876953,0
133.18878173828125,0
421.8250732421875,0
99.37981414794922,0
148.45974731445312,0
796.4954833984375,0
175.37855529785156,0
46.03970718383789,0
370.1997375488281,0
69.8604507446289,0
74.43722534179688,0
87.71913146972656,0
261.3209228515625,0
128.1300048828125,0
54.08873748779297,0
125.06773376464844,0
147.08843994140625,0
84.68081665039062,0
122.78640747070312,0
54.91098403930664,0
203.1336212158203,0
341.791259765625,0
182.76954650878906,0
186.18226623535156,0
217.92385864257812,0
43.91791915893555,0
97.79896545410156,0
189.25396728515625,0
68.52949523925781,0
408.28729248046875,0
135.67733764648438,0
97.42060089111328,0
356.90380859375,0
58.228515625,0
203.25437927246094,0
213.35202026367188,0
94.22631072998047,0
169.29071044921875,0
1314.984375,0
142.74810791015625,0
329.35797119140625,0
120.11712646484375,0
220.44058227539062,0
117.24305725097656,0
115.52416229248047,0
244.2586669921875,0
176.87863159179688,0
135.27647399902344,0
237.56732177734375,0
130.46426391601562,0
193.5511474609375,0
149.67002868652344,0
259.35186767578125,0
214.0702667236328,0
122.97470092773438,0
212.45046997070312,0
86.38733673095703,0
162.73965454101562,0
92.03134155273438,0
364.92864990234375,0
47.781211853027344,0
59.445167541503906,0
281.31317138671875,0
132.99493408203125,0
145.6678009033203,0
324.0589599609375,0
340.4101257324219,0
131.37918090820312,0
59.50299835205078,0
91.53414916992188,0
194.35679626464844,0
255.9546661376953,0
92.17704772949219,0
233.00741577148438,0
163.1724090576172,0
209.22494506835938,0
105.57746124267578,0
108.99229431152344,0
175.84725952148438,0
169.10040283203125,0
202.14208984375,0
39.91416931152344,0
99.01850128173828,0
153.18124389648438,0
130.918701171875,0
83.72248840332031,0
208.21527099609375,0
134.2194366455078,0
106.37677764892578,0
139.45367431640625,0
194.83059692382812,0
167.04173278808594,0
138.119140625,0
764.7801513671875,0
106.01202392578125,0
156.85227966308594,0
31.75727081298828,0
97.23717498779297,0
210.75466918945312,0
411.7376708984375,0
349.9117431640625,0
898.07861328125,0
377.55126953125,0
267.23931884765625,0
142.1717529296875,0
208.0598907470703,0
122.45223236083984,0
313.52227783203125,0
164.32958984375,0
188.77883911132812,0
115.47804260253906,0
472.5682373046875,0
94.48159790039062,0
105.62617492675781,0
266.6970520019531,0
148.77720642089844,0
93.38436889648438,0
74.97134399414062,0
202.39483642578125,0
165.97216796875,0
75.78961181640625,0
138.08396911621094,0
265.666748046875,0
356.4208679199219,0
285.7789306640625,0
349.9555969238281,0
245.65496826171875,0
853.7589721679688,0
166.51806640625,0
280.9464111328125,0
120.41559600830078,0
133.49008178710938,0
173.57029724121094,0
126.01653289794922,0
318.6214599609375,0
71.89414978027344,0
168.40252685546875,0
199.242919921875,0
169.58236694335938,0
157.50918579101562,0
166.5794677734375,0
191.75009155273438,0
198.09085083007812,0
205.39292907714844,0
64.87557983398438,0
114.119140625,0
203.69540405273438,0
130.12020874023438,0
239.75010681152344,0
82.02477264404297,0
88.51289367675781,0
122.67145538330078,0
155.33779907226562,0
86.7031478881836,0
104.77938842773438,0
64.77667236328125,0
209.71646118164062,0
121.24436950683594,0
125.85487365722656,0
213.39002990722656,0
239.4501190185547,0
302.3314514160156,0
508.7170104980469,0
108.78174591064453,0
101.07377624511719,0
120.85936737060547,0
108.78312683105469,0
121.52978515625,0
64.26113891601562,0
254.23313903808594,0
101.71833801269531,0
115.51164245605469,0
63.98786926269531,0
211.90798950195312,0
69.05223083496094,0
118.72914123535156,0
196.50042724609375,0
110.33198547363281,0
193.11471557617188,0
44.57402038574219,0
31.255882263183594,0
39.54283905029297,0
57.5130729675293,0
80.17337036132812,0
132.86297607421875,0
379.5406494140625,0
161.13037109375,0
81.48621368408203,0
126.47329711914062,0
129.22909545898438,0
206.57254028320312,0
126.84814453125,0
118.55784606933594,0
207.3748016357422,0
154.5161895751953,0
93.60263061523438,0
202.12847900390625,0
119.17996215820312,0
31.75727081298828,0
34.51953125,0
38.582942962646484,0
39.23533630371094,0
99.12273406982422,0
172.69326782226562,0
199.9932861328125,0
274.4795837402344,0
202.05532836914062,0
173.7353515625,0
252.53018188476562,0
141.5028076171875,0
81.07276916503906,0
142.9853057861328,0
223.13583374023438,0
367.3796691894531,0
372.25079345703125,0
401.5972595214844,0
118.32577514648438,0
363.52166748046875,0
75.36480712890625,0
89.82693481445312,0
122.09027099609375,0
128.2611083984375,0
227.42959594726562,0
86.91902923583984,0
706.8876953125,0
110.759765625,0
149.31051635742188,0
264.986328125,0
91.85397338867188,0
21620.0859375,0
162.69699096679688,0
114.83091735839844,0
188.1881103515625,0
84.86807250976562,0
229.54962158203125,0
838.339111328125,0
90.81040954589844,0
713.8594970703125,0
66.48355865478516,0
366.02215576171875,0
33.53141784667969,0
151.23265075683594,0
82.05415344238281,0
204.82940673828125,0
305.63763427734375,0
104.10012817382812,0
90.34847259521484,0
643.344482421875,0
227.77395629882812,0
215.838134765625,0
518.9315795898438,0
165.30853271484375,0
340.19537353515625,0
135.14324951171875,0
171.62625122070312,0
240.37490844726562,0
199.90841674804688,0
80.49243927001953,0
145.44186401367188,0
143.4197540283203,0
175.36837768554688,0
154.90155029296875,0
364.19091796875,0
136.19525146484375,0
84.73431396484375,0
225.89505004882812,0
31.06916046142578,0
186.91009521484375,0
468.4893493652344,0
59.445167541503906,0
449.1656494140625,0
180.45152282714844,0
313.0304260253906,0
265.0191650390625,0
164.57159423828125,0
66.38219451904297,0
189.7855682373047,0
92.16445922851562,0
118.56468200683594,0
103.32598876953125,0
319.9927978515625,0
244.7908935546875,0
284.62884521484375,0
85.51475524902344,0
186.15545654296875,0
226.60430908203125,0
237.953125,0
190.5303192138672,0
292.91033935546875,0
318.80279541015625,0
340.43255615234375,0
184.27249145507812,0
99.13807678222656,0
64.82124328613281,0
122.60543823242188,0
99.72876739501953,0
109.97149658203125,0
324.12042236328125,0
209.95431518554688,0
415.38677978515625,0
178.84414672851562,0
205.74000549316406,0
121.54873657226562,0
327.5611267089844,0
38.770206451416016,0
52.623878479003906,0
88.34504699707031,0
62.97031784057617,0
52.76145553588867,0
55.81787109375,0
339.8265075683594,0
313.631591796875,0
152.60702514648438,0
114.22579193115234,0
289.4651184082031,0
354.10064697265625,0
103.13949584960938,0
207.39871215820312,0
140.5973663330078,0
38.128501892089844,0
55.99019241333008,0
36.28602600097656,0
39.23533630371094,0
175.9310302734375,0
852.596923828125,0
116.00550079345703,0
214.06690979003906,0
253.9541015625,0
127.12252807617188,0
1180.0164794921875,0
219.3309783935547,0
136.4909210205078,0
144.44158935546875,0
94.91068267822266,0
275.5633544921875,0
117.26203918457031,0
96.02861022949219,0
510.3873291015625,0
110.6245346069336,0
137.15957641601562,0
64.06172180175781,0
123.51423645019531,0
157.52545166015625,0
88.3010025024414,0
348.30560302734375,0
72.93792724609375,0
139.93692016601562,0
200.66632080078125,0
276.23675537109375,0
107.71397399902344,0
92.62460327148438,0
273.4371337890625,0
136.355712890625,0
263.34918212890625,0
231.66470336914062,0
188.21536254882812,0
821.6683349609375,0
170.19459533691406,0
280.67913818359375,0
154.71319580078125,0
84.54888916015625,0
148.21112060546875,0
283.3875732421875,0
171.58860778808594,0
216.6153106689453,0
126.98419189453125,0
269.7552490234375,0
155.5051727294922,0
147.02899169921875,0
337.080810546875,0
206.80897521972656,0
146.18991088867188,0
108.86653137207031,0
154.450439453125,0
402.673828125,0
243.97640991210938,0
170.77993774414062,0
40.7741813659668,0
52.623878479003906,0
31.764312744140625,0
36.158302307128906,0
50.07759094238281,0
181.51950073242188,0
110.70790100097656,0
1268.756103515625,0
311.3363952636719,0
40.7741813659668,0
514.7442626953125,0
77.9876708984375,0
780.7131958007812,0
274.36944580078125,0
70.22286224365234,0
329.3368225097656,0
246.49029541015625,0
139.89825439453125,0
270.1108703613281,0
195.6343536376953,0
95.2786865234375,0
376.38677978515625,0
115.8585205078125,0
74.2295913696289,0
105.66531372070312,0
321.2425537109375,0
65.5792236328125,0
82.96171569824219,0
172.10348510742188,0
332.92803955078125,0
216.09263610839844,0
194.5914306640625,0
181.1015625,0
88.0919189453125,0
133.65069580078125,0
74.59911346435547,0
334.3958435058594,0
117.79374694824219,0
54.93750762939453,0
53.66183090209961,0
161.3585205078125,0
86.13641357421875,0
260.23468017578125,0
198.6184844970703,0
203.68682861328125,0
384.17999267578125,0
198.8519287109375,0
502.876953125,0
111.02149200439453,0
198.54571533203125,0
178.32192993164062,0
143.8914794921875,0
152.032958984375,0
121.43075561523438,0
93.89071655273438,0
276.7169189453125,0
61.94007873535156,0
143.42742919921875,0
200.4710235595703,0
131.04412841796875,0
256.3839111328125,0
316.7288818359375,0
109.12394714355469,0
120.06364440917969,0
515.8424072265625,0
199.00921630859375,0
826.632568359375,0
199.72427368164062,0
79.33238220214844,0
199.0414276123047,0
233.18316650390625,0
376.2142333984375,0
289.0556640625,0
137.30029296875,0
198.8001708984375,0
160.0531768798828,0
114.82048034667969,0
117.04325866699219,0
161.43655395507812,0
33.2078857421875,0
61.705467224121094,0
277.8609313964844,0
289.0293884277344,0
63.957645416259766,0
727.93798828125,0
157.7692413330078,0
367.0836181640625,0
168.9515838623047,0
173.18524169921875,0
232.69631958007812,0
236.3531494140625,0
138.21279907226562,0
62.97179412841797,0
73.02098846435547,0
57.756256103515625,0
84.06639862060547,0
115.23192596435547,0
179.38970947265625,0
54.830413818359375,0
60.848609924316406,0
96.13290405273438,0
135.33636474609375,0
124.91765594482422,0
91.35787963867188,0
113.19390869140625,0
127.80183410644531,0
233.53814697265625,0
192.72113037109375,0
217.92724609375,0
31.48633575439453,0
120.63565063476562,0
85.45390319824219,0
130.8735809326172,0
187.533447265625,0
134.776611328125,0
163.5049591064453,0
131.04605102539062,0
132.85400390625,0
69.7003173828125,0
32.14247131347656,0
161.78521728515625,0
310.60723876953125,0
130.1311798095703,0
478.7976989746094,0
133.10415649414062,0
414.89691162109375,0
220.306640625,0
104.49665832519531,0
450.2814025878906,0
126.23722076416016,0
79.0096435546875,0
170.50099182128906,0
210.34596252441406,0
263.3678283691406,0
205.77182006835938,0
195.68246459960938,0
106.15414428710938,0
101.77032470703125,0
331.5978698730469,0
145.4534454345703,0
118.10304260253906,0
113.03118133544922,0
154.43971252441406,0
68.72196960449219,0
208.6048126220703,0
98.55492401123047,0
111.01130676269531,0
2697.203369140625,0
179.95654296875,0
62.369110107421875,0
144.12600708007812,0
204.54290771484375,0
140.08689880371094,0
205.3569793701172,0
36.27318572998047,0
36.27318572998047,0
138.49758911132812,0
39.212650299072266,0
84.48622131347656,0
421.4671325683594,0
164.29415893554688,0
69.58662414550781,0
284.194091796875,0
159.53500366210938,0
234.17303466796875,0
70.789794921875,0
255.35488891601562,0
127.28227996826172,0
291.3868408203125,0
155.2191162109375,0
612.4325561523438,0
293.8003234863281,0
190.704345703125,0
154.9397735595703,0
134.81610107421875,0
331.2198181152344,0
1652.1043701171875,0
376.6223449707031,0
249.93792724609375,0
91.43923950195312,0
194.00942993164062,0
204.48777770996094,0
99.20472717285156,0
184.604736328125,0
256.6505126953125,0
154.0650634765625,0
178.85955810546875,0
128.36968994140625,0
90.77890014648438,0
132.46463012695312,0
121.77003479003906,0
224.56985473632812,0
210.78097534179688,0
334.47003173828125,0
129.46893310546875,0
541.8817138671875,0
69.46119689941406,0
318.80133056640625,0
73.6285629272461,0
92.77657318115234,0
473.15936279296875,0
140.69168090820312,0
177.56906127929688,0
183.52273559570312,0
388.1950988769531,0
132.4869842529297,0
99.00338745117188,0
108.69474029541016,0
259.7394714355469,0
139.61988830566406,0
67.84088897705078,0
247.43527221679688,0
136.4274444580078,0
104.70423889160156,0
1031.77294921875,0
280.6485900878906,0
140.01318359375,0
145.92141723632812,0
259.0022277832031,0
69.78080749511719,0
147.71151733398438,0
135.79888916015625,0
834.4048461914062,0
177.96212768554688,0
146.44827270507812,0
137.00527954101562,0
117.1141357421875,0
270.9431457519531,0
45.90319061279297,0
39.23533630371094,0
43.03101348876953,0
47.4984245300293,0
151.553955078125,0
281.7233581542969,0
2903.364013671875,0
573.7676391601562,0
289.67706298828125,0
617.2166137695312,0
157.32591247558594,0
1248.3994140625,0
399.7822570800781,0
335.4349365234375,0
143.73117065429688,0
165.386474609375,0
206.85696411132812,0
63.14440155029297,0
271.5391845703125,0
64.39936828613281,0
145.1947021484375,0
54.89185333251953,0
39.924346923828125,0
268.7030029296875,0
473.7276611328125,0
139.30111694335938,0
343.121826171875,0
390.3397216796875,0
54.5457763671875,0
64.82061767578125,0
64.86473083496094,0
47.485618591308594,0
73.01358795166016,0
130.17013549804688,0
65.52938842773438,0
165.69760131835938,0
136.2688751220703,0
68.82905578613281,0
349.24810791015625,0
299.921875,0
69.60697937011719,0
128.7427215576172,0
43.84724807739258,0
119.58546447753906,0
235.81573486328125,0
86.90324401855469,0
329.854248046875,0
295.2245178222656,0
351.50830078125,0
348.068115234375,0
100.7745361328125,0
85.63227844238281,0
125.0688705444336,0
298.68963623046875,0
246.0482635498047,0
80.32386779785156,0
98.64811706542969,0
309.5640869140625,0
221.67352294921875,0
122.95118713378906,0
419.1844482421875,0
156.91583251953125,0
237.54420471191406,0
151.42410278320312,0
85.87726593017578,0
78.18855285644531,0
69.86433410644531,0
105.44471740722656,0
169.03948974609375,0
32.56591796875,0
38.677528381347656,0
47.485618591308594,0
75.15809631347656,0
300.9020080566406,0
115.15283203125,0
195.59262084960938,0
340.2647705078125,0
165.99090576171875,0
494.4169921875,0
108.63674926757812,0
105.70954895019531,0
192.9113006591797,0
423.7158203125,0
228.22659301757812,0
107.14778137207031,0
101.28466796875,0
47.92809295654297,0
191.7491455078125,0
82.8785629272461,0
219.543212890625,0
177.55914306640625,0
186.50965881347656,0
183.25723266601562,0
136.49996948242188,0
302.3241882324219,0
118.70182800292969,0
170.82965087890625,0
487.31671142578125,0
177.11849975585938,0
671.9774169921875,0
125.05062866210938,0
472.11285400390625,0
772.8502807617188,0
91.78411102294922,0
213.99917602539062,0
149.65740966796875,0
118.01803588867188,0
636.4178466796875,0
193.29397583007812,0
59.20545959472656,0
118.53926086425781,0
98.24491882324219,0
116.65995788574219,0
389.6742248535156,0
286.24798583984375,0
236.66688537597656,0
167.5687713623047,0
124.87841033935547,0
229.12274169921875,0
267.49603271484375,0
33.53141784667969,0
566.2989501953125,0
55.675384521484375,0
108.0196533203125,0
82.12954711914062,0
91.41551208496094,0
84.99420928955078,0
82.46057891845703,0
428.6842346191406,0
113.888916015625,0
173.270263671875,0
561.6258544921875,0
93.2269287109375,0
186.51535034179688,0
86.81198120117188,0
206.40679931640625,0
205.9152069091797,0
116.69087219238281,0
74.86251831054688,0
211.4102325439453,0
82.01988220214844,0
87.9761962890625,0
289.4866943359375,0
180.18032836914062,0
185.85772705078125,0
211.48016357421875,0
107.38043212890625,0
1182.216796875,0
50.18527603149414,0
120.74047088623047,0
196.82403564453125,0
1709.390380859375,0
158.30926513671875,0
224.28778076171875,0
288.661865234375,0
273.3162841796875,0
147.6566162109375,0
151.73739624023438,0
69.45068359375,0
305.53076171875,0
491.6836242675781,0
192.91880798339844,0
248.2545166015625,0
168.32687377929688,0
191.08596801757812,0
147.4336395263672,0
636.4342651367188,0
192.2829132080078,0
146.59915161132812,0
291.0064697265625,0
220.52297973632812,0
181.9972686767578,0
253.364013671875,0
160.650634765625,0
128.10623168945312,0
124.78973388671875,0
393.644775390625,0
148.30813598632812,0
187.77316284179688,0
126.48030090332031,0
405.95355224609375,0
197.898681640625,0
743.9981689453125,0
180.98312377929688,0
128.55015563964844,0
133.2674560546875,0
300.6326904296875,0
202.34466552734375,0
124.23828887939453,0
348.4496154785156,0
125.65354919433594,0
194.21014404296875,0
244.5198211669922,0
101.48052978515625,0
101.41812133789062,0
242.197021484375,0
94.69389343261719,0
202.8634033203125,0
118.26982116699219,0
32.26906204223633,0
63.13395309448242,0
174.87051391601562,0
306.3744812011719,0
94.18585968017578,0
87.49723052978516,0
365.84783935546875,0
89.9992904663086,0
760.1804809570312,0
241.50454711914062,0
78.52363586425781,0
416.91375732421875,0
191.3104705810547,0
70.41259002685547,0
90.78045654296875,0
103.33300018310547,0
404.0252685546875,0
130.15512084960938,0
124.1873550415039,0
163.1951904296875,0
91.98194885253906,0
102.7327880859375,0
59.03208923339844,0
224.611328125,0
58.6007080078125,0
226.91824340820312,0
121.47238159179688,0
104.8018798828125,0
213.48968505859375,0
108.12422943115234,0
67.4766845703125,0
124.8988037109375,0
97.58500671386719,0
876.989501953125,0
285.80657958984375,0
448.27978515625,0
491.5145568847656,0
244.1859130859375,0
133.1195831298828,0
139.1729736328125,0
503.64569091796875,0
172.29884338378906,0
582.2913818359375,0
75.0777587890625,0
151.3008270263672,0
137.58721923828125,0
92.34468078613281,0
64.03132629394531,0
240.17764282226562,0
104.27767944335938,0
178.9806671142578,0
54.543357849121094,0
201.25894165039062,0
108.53785705566406,0
199.9482421875,0
250.9638671875,0
422.063720703125,0
100.4587173461914,0
191.11505126953125,0
99.69796752929688,0
85.29788970947266,0
103.07968139648438,0
213.65126037597656,0
102.2448959350586,0
313.9187927246094,0
146.58297729492188,0
142.1815185546875,0
80.13713073730469,0
44.603614807128906,0
78.54936981201172,0
130.99327087402344,0
118.37185668945312,0
117.22193908691406,0
392.67266845703125,0
120.25529479980469,0
150.59652709960938,0
98.79737854003906,0
224.95193481445312,0
255.45208740234375,0
214.36207580566406,0
93.92050170898438,0
151.62979125976562,0
240.10337829589844,0
168.7294921875,0
581.6448974609375,0
410.64886474609375,0
169.8104248046875,0
981.5050659179688,0
209.00906372070312,0
218.78851318359375,0
102.2559814453125,0
191.01486206054688,0
95.81900024414062,0
76.487548828125,0
486.9114990234375,0
93.31525421142578,0
104.9041748046875,0
151.23770141601562,0
215.16268920898438,0
130.86972045898438,0
45.90319061279297,0
172.67080688476562,0
96.65727996826172,0
102.55830383300781,0
146.52215576171875,0
160.33717346191406,0
126.70558166503906,0
208.15054321289062,0
162.94122314453125,0
63.40753936767578,0
211.417236328125,0
196.93421936035156,0
88.57798767089844,0
242.2910919189453,0
140.60134887695312,0
86.21968078613281,0
134.045654296875,0
172.3008270263672,0
220.9914093017578,0
39.97013854980469,0
109.40533447265625,0
133.33372497558594,0
314.9393615722656,0
113.10263061523438,0
321.8972473144531,0
99.64627075195312,0
478.1000061035156,0
71.32115936279297,0
883.1212158203125,0
100.84899139404297,0
378.2015380859375,0
529.1922607421875,0
49.719486236572266,0
114.63607788085938,0
260.58294677734375,0
838.0955200195312,0
126.83253479003906,0
165.37525939941406,0
162.05941772460938,0
141.54248046875,0
96.54666900634766,0
376.4925537109375,0
1197.2890625,0
115.03045654296875,0
221.91171264648438,0
175.9055938720703,0
93.56041717529297,0
330.56854248046875,0
157.50967407226562,0
121.23440551757812,0
45.90319061279297,0
199.67709350585938,0
97.67768096923828,0
56.18645095825195,0
759.5325317382812,0
234.15516662597656,0
988.9890747070312,0
163.47361755371094,0
168.92889404296875,0
1875.63427734375,0
387.41497802734375,0
118.63728332519531,0
103.63874816894531,0
218.8522186279297,0
267.4376220703125,0
57.072845458984375,0
164.402099609375,0
216.152099609375,0
151.08935546875,0
120.08850860595703,0
87.75283813476562,0
170.7985076904297,0
165.49063110351562,0
143.69508361816406,0
132.80233764648438,0
165.87167358398438,0
155.23269653320312,0
94.60699462890625,0
306.74542236328125,0
79.11024475097656,0
467.4683837890625,0
543.5787353515625,0
88.65608215332031,0
497.10430908203125,0
611.0614013671875,0
456.758056640625,0
456.0669860839844,0
94.0326919555664,0
59.66534423828125,0
88.16796875,0
94.36918640136719,0
91.38390350341797,0
87.51453399658203,0
175.30047607421875,0
270.2606506347656,0
392.5440673828125,0
238.63995361328125,0
176.9452667236328,0
66.03352355957031,0
160.41748046875,0
111.96049499511719,0
175.61871337890625,0
76.42160034179688,0
188.5936737060547,0
241.62261962890625,0
33.2078857421875,0
761.4979858398438,0
339.1225280761719,0
229.40396118164062,0
136.01153564453125,0
246.11880493164062,0
113.47625732421875,0
111.00220489501953,0
78.86852264404297,0
